date_open,timestamp_open,date_close,timestamp_close,open,high,low,close,volume,total_trades
2023-05-12 03:45:00,1683863100000,2023-05-12 03:59:59,1683863999999,26634.4,26637.8,26516.6,26574.8,0.0,0
2023-05-12 04:00:00,1683864000000,2023-05-12 04:14:59,1683864899999,26574.7,26650.4,26500.0,26646.9,0.0,0
2023-05-12 04:15:00,1683864900000,2023-05-12 04:29:59,1683865799999,26646.9,26670.0,26630.8,26656.2,0.0,0
2023-05-12 04:30:00,1683865800000,2023-05-12 04:44:59,1683866699999,26656.3,26665.2,26620.0,26655.1,0.0,0
2023-05-12 04:45:00,1683866700000,2023-05-12 04:59:59,1683867599999,26655.1,26699.2,26615.4,26644.6,0.0,0
2023-05-12 05:00:00,1683867600000,2023-05-12 05:14:59,1683868499999,26644.6,26657.7,26603.0,26615.6,0.0,0
2023-05-12 05:15:00,1683868500000,2023-05-12 05:29:59,1683869399999,26615.6,26625.1,26577.1,26616.9,0.0,0
2023-05-12 05:30:00,1683869400000,2023-05-12 05:44:59,1683870299999,26616.8,26626.5,26530.1,26565.6,0.0,0
2023-05-12 05:45:00,1683870300000,2023-05-12 05:59:59,1683871199999,26565.5,26575.9,26140.0,26261.3,0.0,0
2023-05-12 06:00:00,1683871200000,2023-05-12 06:14:59,1683872099999,26261.3,26287.6,26100.1,26138.7,0.0,0
2023-05-12 06:15:00,1683872100000,2023-05-12 06:29:59,1683872999999,26138.6,26205.2,26106.0,26160.6,0.0,0
2023-05-12 06:30:00,1683873000000,2023-05-12 06:44:59,1683873899999,26160.6,26252.5,26159.0,26245.4,0.0,0
2023-05-12 06:45:00,1683873900000,2023-05-12 06:59:59,1683874799999,26245.4,26312.2,26216.5,26287.2,0.0,0
2023-05-12 07:00:00,1683874800000,2023-05-12 07:14:59,1683875699999,26287.2,26383.8,26250.5,26268.7,0.0,0
2023-05-12 07:15:00,1683875700000,2023-05-12 07:29:59,1683876599999,26268.6,26326.8,26250.2,26297.7,0.0,0
2023-05-12 07:30:00,1683876600000,2023-05-12 07:44:59,1683877499999,26297.7,26317.4,26255.0,26274.1,0.0,0
2023-05-12 07:45:00,1683877500000,2023-05-12 07:59:59,1683878399999,26274.0,26333.6,26259.6,26294.1,0.0,0
2023-05-12 08:00:00,1683878400000,2023-05-12 08:14:59,1683879299999,26294.0,26362.7,26285.6,26351.0,0.0,0
2023-05-12 08:15:00,1683879300000,2023-05-12 08:29:59,1683880199999,26351.0,26355.1,26260.8,26264.9,0.0,0
2023-05-12 08:30:00,1683880200000,2023-05-12 08:44:59,1683881099999,26264.9,26333.2,26220.0,26323.6,0.0,0
2023-05-12 08:45:00,1683881100000,2023-05-12 08:59:59,1683881999999,26323.6,26323.6,26277.1,26277.2,0.0,0
2023-05-12 09:00:00,1683882000000,2023-05-12 09:14:59,1683882899999,26277.3,26342.8,26277.2,26318.4,0.0,0
2023-05-12 09:15:00,1683882900000,2023-05-12 09:29:59,1683883799999,26318.4,26347.2,26286.6,26325.2,0.0,0
2023-05-12 09:30:00,1683883800000,2023-05-12 09:44:59,1683884699999,26325.1,26355.6,26296.0,26350.8,0.0,0
2023-05-12 09:45:00,1683884700000,2023-05-12 09:59:59,1683885599999,26350.8,26425.8,26320.0,26368.6,0.0,0
2023-05-12 10:00:00,1683885600000,2023-05-12 10:14:59,1683886499999,26368.7,26403.8,26348.6,26398.1,0.0,0
2023-05-12 10:15:00,1683886500000,2023-05-12 10:29:59,1683887399999,26398.1,26418.3,26337.0,26357.9,0.0,0
2023-05-12 10:30:00,1683887400000,2023-05-12 10:44:59,1683888299999,26357.9,26368.1,26324.1,26346.0,0.0,0
2023-05-12 10:45:00,1683888300000,2023-05-12 10:59:59,1683889199999,26346.0,26377.0,26322.0,26327.5,0.0,0
2023-05-12 11:00:00,1683889200000,2023-05-12 11:14:59,1683890099999,26327.5,26373.2,26302.8,26368.1,0.0,0
2023-05-12 11:15:00,1683890100000,2023-05-12 11:29:59,1683890999999,26368.1,26409.5,26331.2,26345.7,0.0,0
2023-05-12 11:30:00,1683891000000,2023-05-12 11:44:59,1683891899999,26345.6,26356.7,26319.5,26328.6,0.0,0
2023-05-12 11:45:00,1683891900000,2023-05-12 11:59:59,1683892799999,26328.7,26363.9,26317.7,26333.0,0.0,0
2023-05-12 12:00:00,1683892800000,2023-05-12 12:14:59,1683893699999,26332.9,26366.2,26308.7,26359.3,0.0,0
2023-05-12 12:15:00,1683893700000,2023-05-12 12:29:59,1683894599999,26359.2,26407.7,26310.1,26383.2,0.0,0
2023-05-12 12:30:00,1683894600000,2023-05-12 12:44:59,1683895499999,26383.3,26473.0,26364.9,26435.9,0.0,0
2023-05-12 12:45:00,1683895500000,2023-05-12 12:59:59,1683896399999,26436.0,26469.9,26370.1,26397.3,0.0,0
2023-05-12 13:00:00,1683896400000,2023-05-12 13:14:59,1683897299999,26397.2,26419.9,26370.7,26386.4,0.0,0
2023-05-12 13:15:00,1683897300000,2023-05-12 13:29:59,1683898199999,26386.3,26432.0,26339.2,26404.6,0.0,0
2023-05-12 13:30:00,1683898200000,2023-05-12 13:44:59,1683899099999,26404.7,26488.0,26377.0,26434.1,0.0,0
2023-05-12 13:45:00,1683899100000,2023-05-12 13:59:59,1683899999999,26434.1,26555.9,26390.0,26436.2,0.0,0
2023-05-12 14:00:00,1683900000000,2023-05-12 14:14:59,1683900899999,26436.1,26516.3,26374.0,26510.1,0.0,0
2023-05-12 14:15:00,1683900900000,2023-05-12 14:29:59,1683901799999,26509.8,26599.4,26447.0,26461.3,0.0,0
2023-05-12 14:30:00,1683901800000,2023-05-12 14:44:59,1683902699999,26461.3,26461.4,26400.0,26413.2,0.0,0
2023-05-12 14:45:00,1683902700000,2023-05-12 14:59:59,1683903599999,26413.2,26419.9,26275.0,26302.1,0.0,0
2023-05-12 15:00:00,1683903600000,2023-05-12 15:14:59,1683904499999,26302.1,26387.3,26302.0,26320.1,0.0,0
2023-05-12 15:15:00,1683904500000,2023-05-12 15:29:59,1683905399999,26320.1,26357.9,26263.1,26292.6,0.0,0
2023-05-12 15:30:00,1683905400000,2023-05-12 15:44:59,1683906299999,26292.5,26335.9,26254.2,26290.1,0.0,0
2023-05-12 15:45:00,1683906300000,2023-05-12 15:59:59,1683907199999,26290.1,26326.9,26280.0,26307.7,0.0,0
2023-05-12 16:00:00,1683907200000,2023-05-12 16:14:59,1683908099999,26307.6,26321.0,26225.7,26300.5,0.0,0
2023-05-12 16:15:00,1683908100000,2023-05-12 16:29:59,1683908999999,26300.4,26398.2,26296.4,26341.0,0.0,0
2023-05-12 16:30:00,1683909000000,2023-05-12 16:44:59,1683909899999,26341.0,26370.0,26283.0,26310.5,0.0,0
2023-05-12 16:45:00,1683909900000,2023-05-12 16:59:59,1683910799999,26310.6,26325.0,26235.3,26281.5,0.0,0
2023-05-12 17:00:00,1683910800000,2023-05-12 17:14:59,1683911699999,26281.5,26333.0,26267.3,26325.6,0.0,0
2023-05-12 17:15:00,1683911700000,2023-05-12 17:29:59,1683912599999,26325.6,26378.8,26312.9,26341.2,0.0,0
2023-05-12 17:30:00,1683912600000,2023-05-12 17:44:59,1683913499999,26341.2,26399.8,26281.9,26324.6,0.0,0
2023-05-12 17:45:00,1683913500000,2023-05-12 17:59:59,1683914399999,26324.7,26337.5,26288.6,26288.6,0.0,0
2023-05-12 18:00:00,1683914400000,2023-05-12 18:14:59,1683915299999,26288.6,26339.3,26286.0,26331.0,0.0,0
2023-05-12 18:15:00,1683915300000,2023-05-12 18:29:59,1683916199999,26331.0,26347.5,26316.2,26317.0,0.0,0
2023-05-12 18:30:00,1683916200000,2023-05-12 18:44:59,1683917099999,26317.0,26357.8,26316.6,26346.0,0.0,0
2023-05-12 18:45:00,1683917100000,2023-05-12 18:59:59,1683917999999,26345.9,26346.0,26290.0,26290.0,0.0,0
2023-05-12 19:00:00,1683918000000,2023-05-12 19:14:59,1683918899999,26290.1,26300.6,26150.0,26226.5,0.0,0
2023-05-12 19:15:00,1683918900000,2023-05-12 19:29:59,1683919799999,26226.5,26248.2,25751.0,25928.3,0.0,0
2023-05-12 19:30:00,1683919800000,2023-05-12 19:44:59,1683920699999,25928.3,26160.0,25860.5,26129.6,0.0,0
2023-05-12 19:45:00,1683920700000,2023-05-12 19:59:59,1683921599999,26129.5,26480.0,26101.6,26445.2,0.0,0
2023-05-12 20:00:00,1683921600000,2023-05-12 20:14:59,1683922499999,26445.1,26476.1,26350.3,26389.7,0.0,0
2023-05-12 20:15:00,1683922500000,2023-05-12 20:29:59,1683923399999,26389.8,26445.3,26347.5,26394.0,0.0,0
2023-05-12 20:30:00,1683923400000,2023-05-12 20:44:59,1683924299999,26393.9,26420.7,26360.1,26373.0,0.0,0
2023-05-12 20:45:00,1683924300000,2023-05-12 20:59:59,1683925199999,26373.1,26459.7,26366.6,26425.6,0.0,0
2023-05-12 21:00:00,1683925200000,2023-05-12 21:14:59,1683926099999,26425.6,26780.0,26425.5,26664.5,0.0,0
2023-05-12 21:15:00,1683926100000,2023-05-12 21:29:59,1683926999999,26664.4,26800.0,26580.0,26790.2,0.0,0
2023-05-12 21:30:00,1683927000000,2023-05-12 21:44:59,1683927899999,26790.3,26800.0,26677.0,26708.0,0.0,0
2023-05-12 21:45:00,1683927900000,2023-05-12 21:59:59,1683928799999,26708.1,26784.8,26681.4,26733.2,0.0,0
2023-05-12 22:00:00,1683928800000,2023-05-12 22:14:59,1683929699999,26733.2,26882.8,26733.1,26850.0,0.0,0
2023-05-12 22:15:00,1683929700000,2023-05-12 22:29:59,1683930599999,26850.0,26860.6,26732.4,26739.7,0.0,0
2023-05-12 22:30:00,1683930600000,2023-05-12 22:44:59,1683931499999,26739.8,26768.1,26710.0,26713.2,0.0,0
2023-05-12 22:45:00,1683931500000,2023-05-12 22:59:59,1683932399999,26713.3,26723.1,26620.0,26675.7,0.0,0
2023-05-12 23:00:00,1683932400000,2023-05-12 23:14:59,1683933299999,26675.8,26706.7,26645.0,26673.0,0.0,0
2023-05-12 23:15:00,1683933300000,2023-05-12 23:29:59,1683934199999,26672.9,26739.8,26672.9,26737.0,0.0,0
2023-05-12 23:30:00,1683934200000,2023-05-12 23:44:59,1683935099999,26737.0,26771.3,26705.2,26763.6,0.0,0
2023-05-12 23:45:00,1683935100000,2023-05-12 23:59:59,1683935999999,26763.7,26799.4,26734.9,26785.1,0.0,0
2023-05-13 00:00:00,1683936000000,2023-05-13 00:14:59,1683936899999,26785.2,26794.1,26724.9,26741.0,0.0,0
2023-05-13 00:15:00,1683936900000,2023-05-13 00:29:59,1683937799999,26741.0,26752.2,26690.4,26699.7,0.0,0
2023-05-13 00:30:00,1683937800000,2023-05-13 00:44:59,1683938699999,26699.7,26735.9,26678.5,26698.2,0.0,0
2023-05-13 00:45:00,1683938700000,2023-05-13 00:59:59,1683939599999,26698.2,26829.2,26685.0,26825.7,0.0,0
2023-05-13 01:00:00,1683939600000,2023-05-13 01:14:59,1683940499999,26825.8,26869.9,26769.6,26839.2,0.0,0
2023-05-13 01:15:00,1683940500000,2023-05-13 01:29:59,1683941399999,26839.1,26974.1,26839.1,26911.6,0.0,0
2023-05-13 01:30:00,1683941400000,2023-05-13 01:44:59,1683942299999,26911.6,26963.4,26857.1,26861.9,0.0,0
2023-05-13 01:45:00,1683942300000,2023-05-13 01:59:59,1683943199999,26861.9,26868.4,26802.4,26818.1,0.0,0
2023-05-13 02:00:00,1683943200000,2023-05-13 02:14:59,1683944099999,26818.2,26831.0,26785.0,26786.5,0.0,0
2023-05-13 02:15:00,1683944100000,2023-05-13 02:29:59,1683944999999,26786.5,26822.9,26783.2,26784.8,0.0,0
2023-05-13 02:30:00,1683945000000,2023-05-13 02:44:59,1683945899999,26784.7,26797.3,26767.4,26795.5,0.0,0
2023-05-13 02:45:00,1683945900000,2023-05-13 02:59:59,1683946799999,26795.6,26829.1,26751.1,26767.5,0.0,0
2023-05-13 03:00:00,1683946800000,2023-05-13 03:14:59,1683947699999,26767.5,26794.0,26757.7,26778.8,0.0,0
2023-05-13 03:15:00,1683947700000,2023-05-13 03:29:59,1683948599999,26778.8,26799.0,26762.0,26789.1,0.0,0
2023-05-13 03:30:00,1683948600000,2023-05-13 03:44:59,1683949499999,26789.2,26844.5,26781.9,26844.4,0.0,0
2023-05-13 03:45:00,1683949500000,2023-05-13 03:59:59,1683950399999,26844.5,26844.5,26788.4,26794.6,0.0,0
2023-05-13 04:00:00,1683950400000,2023-05-13 04:14:59,1683951299999,26794.6,26819.7,26789.8,26814.6,0.0,0
2023-05-13 04:15:00,1683951300000,2023-05-13 04:29:59,1683952199999,26814.7,26832.8,26799.9,26812.8,0.0,0
2023-05-13 04:30:00,1683952200000,2023-05-13 04:44:59,1683953099999,26812.7,26820.7,26780.5,26786.0,0.0,0
2023-05-13 04:45:00,1683953100000,2023-05-13 04:59:59,1683953999999,26786.0,26797.7,26735.0,26785.0,0.0,0
2023-05-13 05:00:00,1683954000000,2023-05-13 05:14:59,1683954899999,26785.0,26804.3,26773.9,26804.3,0.0,0
2023-05-13 05:15:00,1683954900000,2023-05-13 05:29:59,1683955799999,26804.3,26862.9,26799.0,26809.1,0.0,0
2023-05-13 05:30:00,1683955800000,2023-05-13 05:44:59,1683956699999,26809.0,26811.0,26722.0,26754.2,0.0,0
2023-05-13 05:45:00,1683956700000,2023-05-13 05:59:59,1683957599999,26754.2,26766.0,26724.9,26731.2,0.0,0
2023-05-13 06:00:00,1683957600000,2023-05-13 06:14:59,1683958499999,26731.2,26744.2,26720.1,26731.0,0.0,0
2023-05-13 06:15:00,1683958500000,2023-05-13 06:29:59,1683959399999,26731.1,26741.7,26699.0,26737.7,0.0,0
2023-05-13 06:30:00,1683959400000,2023-05-13 06:44:59,1683960299999,26737.6,26758.3,26700.0,26715.4,0.0,0
2023-05-13 06:45:00,1683960300000,2023-05-13 06:59:59,1683961199999,26715.4,26735.4,26704.9,26722.0,0.0,0
2023-05-13 07:00:00,1683961200000,2023-05-13 07:14:59,1683962099999,26722.1,26750.6,26674.9,26708.4,0.0,0
2023-05-13 07:15:00,1683962100000,2023-05-13 07:29:59,1683962999999,26708.5,26753.5,26703.5,26718.3,0.0,0
2023-05-13 07:30:00,1683963000000,2023-05-13 07:44:59,1683963899999,26718.3,26761.1,26718.3,26748.3,0.0,0
2023-05-13 07:45:00,1683963900000,2023-05-13 07:59:59,1683964799999,26748.3,26786.4,26748.3,26759.3,0.0,0
2023-05-13 08:00:00,1683964800000,2023-05-13 08:14:59,1683965699999,26759.2,26806.6,26750.2,26800.8,0.0,0
2023-05-13 08:15:00,1683965700000,2023-05-13 08:29:59,1683966599999,26800.7,26800.8,26727.3,26749.6,0.0,0
2023-05-13 08:30:00,1683966600000,2023-05-13 08:44:59,1683967499999,26749.7,26761.0,26740.0,26757.4,0.0,0
2023-05-13 08:45:00,1683967500000,2023-05-13 08:59:59,1683968399999,26757.3,26802.2,26751.0,26787.0,0.0,0
2023-05-13 09:00:00,1683968400000,2023-05-13 09:14:59,1683969299999,26787.0,26806.3,26774.4,26776.0,0.0,0
2023-05-13 09:15:00,1683969300000,2023-05-13 09:29:59,1683970199999,26776.0,26810.0,26772.8,26792.9,0.0,0
2023-05-13 09:30:00,1683970200000,2023-05-13 09:44:59,1683971099999,26792.8,26825.0,26789.0,26792.1,0.0,0
2023-05-13 09:45:00,1683971100000,2023-05-13 09:59:59,1683971999999,26792.0,26834.5,26790.2,26828.0,0.0,0
2023-05-13 10:00:00,1683972000000,2023-05-13 10:14:59,1683972899999,26827.9,26864.8,26761.6,26793.9,0.0,0
2023-05-13 10:15:00,1683972900000,2023-05-13 10:29:59,1683973799999,26793.9,26794.0,26761.9,26778.3,0.0,0
2023-05-13 10:30:00,1683973800000,2023-05-13 10:44:59,1683974699999,26778.4,26802.5,26778.3,26799.6,0.0,0
2023-05-13 10:45:00,1683974700000,2023-05-13 10:59:59,1683975599999,26799.7,26831.5,26782.0,26817.8,0.0,0
2023-05-13 11:00:00,1683975600000,2023-05-13 11:14:59,1683976499999,26817.7,26829.9,26811.7,26824.0,0.0,0
2023-05-13 11:15:00,1683976500000,2023-05-13 11:29:59,1683977399999,26824.1,26852.8,26802.6,26821.9,0.0,0
2023-05-13 11:30:00,1683977400000,2023-05-13 11:44:59,1683978299999,26821.8,26830.4,26792.0,26792.0,0.0,0
2023-05-13 11:45:00,1683978300000,2023-05-13 11:59:59,1683979199999,26792.1,26818.8,26785.3,26814.3,0.0,0
2023-05-13 12:00:00,1683979200000,2023-05-13 12:14:59,1683980099999,26814.4,26825.1,26752.0,26782.2,0.0,0
2023-05-13 12:15:00,1683980100000,2023-05-13 12:29:59,1683980999999,26782.1,26825.2,26782.1,26803.9,0.0,0
2023-05-13 12:30:00,1683981000000,2023-05-13 12:44:59,1683981899999,26803.9,26897.0,26793.5,26831.2,0.0,0
2023-05-13 12:45:00,1683981900000,2023-05-13 12:59:59,1683982799999,26831.2,26866.8,26765.0,26809.4,0.0,0
2023-05-13 13:00:00,1683982800000,2023-05-13 13:14:59,1683983699999,26809.5,26870.2,26792.9,26867.0,0.0,0
2023-05-13 13:15:00,1683983700000,2023-05-13 13:29:59,1683984599999,26867.0,26880.0,26808.5,26808.6,0.0,0
2023-05-13 13:30:00,1683984600000,2023-05-13 13:44:59,1683985499999,26808.5,26827.9,26776.9,26787.4,0.0,0
2023-05-13 13:45:00,1683985500000,2023-05-13 13:59:59,1683986399999,26787.5,26816.7,26770.3,26810.7,0.0,0
2023-05-13 14:00:00,1683986400000,2023-05-13 14:14:59,1683987299999,26810.7,26838.5,26784.9,26807.5,0.0,0
2023-05-13 14:15:00,1683987300000,2023-05-13 14:29:59,1683988199999,26807.5,26807.5,26722.8,26756.7,0.0,0
2023-05-13 14:30:00,1683988200000,2023-05-13 14:44:59,1683989099999,26756.7,26814.3,26749.0,26777.4,0.0,0
2023-05-13 14:45:00,1683989100000,2023-05-13 14:59:59,1683989999999,26777.4,26814.5,26755.7,26780.9,0.0,0
2023-05-13 15:00:00,1683990000000,2023-05-13 15:14:59,1683990899999,26780.8,26795.0,26750.4,26786.1,0.0,0
2023-05-13 15:15:00,1683990900000,2023-05-13 15:29:59,1683991799999,26786.0,26789.3,26751.3,26781.2,0.0,0
2023-05-13 15:30:00,1683991800000,2023-05-13 15:44:59,1683992699999,26781.1,26799.6,26770.3,26788.8,0.0,0
2023-05-13 15:45:00,1683992700000,2023-05-13 15:59:59,1683993599999,26788.8,26812.6,26777.0,26802.0,0.0,0
2023-05-13 16:00:00,1683993600000,2023-05-13 16:14:59,1683994499999,26802.0,26812.0,26790.1,26798.7,0.0,0
2023-05-13 16:15:00,1683994500000,2023-05-13 16:29:59,1683995399999,26798.6,26809.2,26771.9,26797.4,0.0,0
2023-05-13 16:30:00,1683995400000,2023-05-13 16:44:59,1683996299999,26797.3,26814.2,26766.6,26806.3,0.0,0
2023-05-13 16:45:00,1683996300000,2023-05-13 16:59:59,1683997199999,26806.4,26824.8,26784.5,26810.0,0.0,0
2023-05-13 17:00:00,1683997200000,2023-05-13 17:14:59,1683998099999,26809.9,26814.8,26781.4,26802.9,0.0,0
2023-05-13 17:15:00,1683998100000,2023-05-13 17:29:59,1683998999999,26802.8,26837.2,26801.8,26821.1,0.0,0
2023-05-13 17:30:00,1683999000000,2023-05-13 17:44:59,1683999899999,26821.1,26832.1,26794.0,26818.2,0.0,0
2023-05-13 17:45:00,1683999900000,2023-05-13 17:59:59,1684000799999,26818.2,26818.3,26786.5,26801.3,0.0,0
2023-05-13 18:00:00,1684000800000,2023-05-13 18:14:59,1684001699999,26801.3,26818.6,26781.3,26809.7,0.0,0
2023-05-13 18:15:00,1684001700000,2023-05-13 18:29:59,1684002599999,26809.7,26820.8,26799.2,26815.6,0.0,0
2023-05-13 18:30:00,1684002600000,2023-05-13 18:44:59,1684003499999,26815.7,26884.0,26811.8,26863.3,0.0,0
2023-05-13 18:45:00,1684003500000,2023-05-13 18:59:59,1684004399999,26863.3,27051.5,26755.0,26773.0,0.0,0
2023-05-13 19:00:00,1684004400000,2023-05-13 19:14:59,1684005299999,26772.9,26876.0,26760.1,26869.8,0.0,0
2023-05-13 19:15:00,1684005300000,2023-05-13 19:29:59,1684006199999,26869.8,26946.9,26840.0,26898.2,0.0,0
2023-05-13 19:30:00,1684006200000,2023-05-13 19:44:59,1684007099999,26898.2,26898.2,26790.1,26793.3,0.0,0
2023-05-13 19:45:00,1684007100000,2023-05-13 19:59:59,1684007999999,26793.4,26845.0,26760.1,26822.6,0.0,0
2023-05-13 20:00:00,1684008000000,2023-05-13 20:14:59,1684008899999,26822.6,26871.0,26822.6,26841.7,0.0,0
2023-05-13 20:15:00,1684008900000,2023-05-13 20:29:59,1684009799999,26841.7,26877.6,26821.1,26860.3,0.0,0
2023-05-13 20:30:00,1684009800000,2023-05-13 20:44:59,1684010699999,26860.3,26875.0,26844.0,26864.9,0.0,0
2023-05-13 20:45:00,1684010700000,2023-05-13 20:59:59,1684011599999,26864.9,26909.9,26846.1,26891.6,0.0,0
2023-05-13 21:00:00,1684011600000,2023-05-13 21:14:59,1684012499999,26891.6,26924.7,26869.4,26879.4,0.0,0
2023-05-13 21:15:00,1684012500000,2023-05-13 21:29:59,1684013399999,26879.4,26919.6,26847.8,26895.4,0.0,0
2023-05-13 21:30:00,1684013400000,2023-05-13 21:44:59,1684014299999,26895.4,26928.6,26887.7,26890.2,0.0,0
2023-05-13 21:45:00,1684014300000,2023-05-13 21:59:59,1684015199999,26890.3,26905.8,26839.4,26848.0,0.0,0
2023-05-13 22:00:00,1684015200000,2023-05-13 22:14:59,1684016099999,26848.0,26880.6,26824.9,26826.6,0.0,0
2023-05-13 22:15:00,1684016100000,2023-05-13 22:29:59,1684016999999,26826.6,26840.0,26822.6,26825.5,0.0,0
2023-05-13 22:30:00,1684017000000,2023-05-13 22:44:59,1684017899999,26825.4,26875.3,26821.4,26854.6,0.0,0
2023-05-13 22:45:00,1684017900000,2023-05-13 22:59:59,1684018799999,26854.6,26890.0,26853.8,26879.2,0.0,0
2023-05-13 23:00:00,1684018800000,2023-05-13 23:14:59,1684019699999,26879.2,26915.0,26872.4,26912.6,0.0,0
2023-05-13 23:15:00,1684019700000,2023-05-13 23:29:59,1684020599999,26912.6,26915.8,26865.6,26874.2,0.0,0
2023-05-13 23:30:00,1684020600000,2023-05-13 23:44:59,1684021499999,26874.2,26885.6,26743.8,26758.0,0.0,0
2023-05-13 23:45:00,1684021500000,2023-05-13 23:59:59,1684022399999,26757.9,26786.6,26730.0,26762.7,0.0,0
2023-05-14 00:00:00,1684022400000,2023-05-14 00:14:59,1684023299999,26762.8,26783.8,26695.2,26748.8,0.0,0
2023-05-14 00:15:00,1684023300000,2023-05-14 00:29:59,1684024199999,26748.8,26781.7,26724.8,26770.3,0.0,0
2023-05-14 00:30:00,1684024200000,2023-05-14 00:44:59,1684025099999,26770.2,26797.4,26557.0,26674.7,0.0,0
2023-05-14 00:45:00,1684025100000,2023-05-14 00:59:59,1684025999999,26674.8,26747.5,26648.7,26731.4,0.0,0
2023-05-14 01:00:00,1684026000000,2023-05-14 01:14:59,1684026899999,26731.4,26741.1,26648.0,26669.3,0.0,0
2023-05-14 01:15:00,1684026900000,2023-05-14 01:29:59,1684027799999,26669.4,26691.2,26628.8,26684.7,0.0,0
2023-05-14 01:30:00,1684027800000,2023-05-14 01:44:59,1684028699999,26684.8,26728.0,26673.2,26679.5,0.0,0
2023-05-14 01:45:00,1684028700000,2023-05-14 01:59:59,1684029599999,26679.5,26726.5,26679.5,26720.9,0.0,0
2023-05-14 02:00:00,1684029600000,2023-05-14 02:14:59,1684030499999,26720.9,26735.6,26707.6,26726.5,0.0,0
2023-05-14 02:15:00,1684030500000,2023-05-14 02:29:59,1684031399999,26726.5,26786.8,26717.5,26784.8,0.0,0
2023-05-14 02:30:00,1684031400000,2023-05-14 02:44:59,1684032299999,26784.9,26799.4,26745.5,26763.5,0.0,0
2023-05-14 02:45:00,1684032300000,2023-05-14 02:59:59,1684033199999,26763.6,26830.0,26763.5,26799.0,0.0,0
2023-05-14 03:00:00,1684033200000,2023-05-14 03:14:59,1684034099999,26799.1,26803.1,26778.2,26780.9,0.0,0
2023-05-14 03:15:00,1684034100000,2023-05-14 03:29:59,1684034999999,26781.0,26819.9,26770.0,26816.2,0.0,0
2023-05-14 03:30:00,1684035000000,2023-05-14 03:44:59,1684035899999,26816.1,26840.2,26804.3,26830.0,0.0,0
2023-05-14 03:45:00,1684035900000,2023-05-14 03:59:59,1684036799999,26830.0,26865.4,26826.7,26853.6,0.0,0
2023-05-14 04:00:00,1684036800000,2023-05-14 04:14:59,1684037699999,26853.6,26867.8,26819.0,26831.3,0.0,0
2023-05-14 04:15:00,1684037700000,2023-05-14 04:29:59,1684038599999,26831.3,26840.5,26811.3,26832.4,0.0,0
2023-05-14 04:30:00,1684038600000,2023-05-14 04:44:59,1684039499999,26832.3,26843.8,26809.2,26811.8,0.0,0
2023-05-14 04:45:00,1684039500000,2023-05-14 04:59:59,1684040399999,26811.8,26836.0,26778.2,26813.1,0.0,0
2023-05-14 05:00:00,1684040400000,2023-05-14 05:14:59,1684041299999,26813.1,26832.9,26809.2,26809.2,0.0,0
2023-05-14 05:15:00,1684041300000,2023-05-14 05:29:59,1684042199999,26809.3,26839.9,26809.2,26811.8,0.0,0
2023-05-14 05:30:00,1684042200000,2023-05-14 05:44:59,1684043099999,26811.8,26825.0,26789.0,26822.3,0.0,0
2023-05-14 05:45:00,1684043100000,2023-05-14 05:59:59,1684043999999,26822.3,26834.0,26803.6,26817.0,0.0,0
2023-05-14 06:00:00,1684044000000,2023-05-14 06:14:59,1684044899999,26817.0,26839.4,26807.0,26828.9,0.0,0
